domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
btc.gokby.com,3346,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3356,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3356,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3367,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3367,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3376,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3376,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3389,stratum+ssl,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,3389,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6611,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6613,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6615,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6616,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6617,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.gokby.com,6618,stratum+tcp,gokby.com,BTC,SHA-256,Global,official,https://gokby.com/; https://gokby.com/home; https://gokby.com/getting_started; https://gokby.com/miner_stats; https://gokby.com/support,confirmed,active,2026-06-01,2026-08-10,Discovered by shallow crawling official website domain gokby.com. auto_source=official_site_crawl
btc.heliospool.com,3333,stratum+tcp,heliospool.com,BTC,SHA-256,Global,official,https://heliospool.com/,confirmed,active,2026-05-11,2026-05-11,Discovered by shallow crawling official website domain heliospool.com. auto_source=official_site_crawl
bch.hmpool.io,3334,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-18,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3335,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3336,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3337,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3338,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3339,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
bch.hmpool.io,3340,stratum+tcp,hmpool.io,BCH,SHA-256,Global,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3334,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-18,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3335,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3336,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3337,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3338,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3339,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
eu.bch.hmpool.io,3340,stratum+tcp,hmpool.io,BCH,SHA-256,Europe,official,https://bch.hmpool.io/; https://bch.hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain bch.hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3334,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3335,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3336,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3337,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3338,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3339,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
btc.hmpool.io,3340,stratum+tcp,hmpool.io,BTC,SHA-256,Global,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3334,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3335,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3336,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3337,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3338,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-04,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3339,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
eu.btc.hmpool.io,3340,stratum+tcp,hmpool.io,BTC,SHA-256,Europe,official,https://hmpool.io/; https://hmpool.io/index.html,confirmed,active,2026-05-11,2026-08-10,Discovered by shallow crawling official website domain hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3334,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3335,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3336,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3337,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3338,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3339,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
xec.hmpool.io,3340,stratum+tcp,hmpool.io,XEC,SHA-256,Global,official,https://xec.hmpool.io/; https://xec.hmpool.io/index.html,confirmed,active,2026-07-20,2026-08-10,Discovered by shallow crawling official website domain xec.hmpool.io. auto_source=official_site_crawl
alph.us1.humpool.com,12581,stratum+tcp,humpool.com,ALPH,Blake3,USA,official,https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl
kas.katpool.com,3333,stratum+tcp,katpool.xyz,KAS,kHeavyHash,Global,official,https://app.katpool.xyz/start,confirmed,active,2026-06-24,2026-07-13,Discovered by shallow crawling official website domain app.katpool.xyz. auto_source=official_site_crawl
xec.lmwpool.com,7333,stratum+tcp,lmwpool.com,XEC,SHA-256,Global,official,https://xec.lmwpool.com/,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain xec.lmwpool.com. auto_source=official_site_crawl
xec.lmwpool.com,7444,stratum+tcp,lmwpool.com,XEC,SHA-256,Global,official,https://xec.lmwpool.com/,confirmed,active,2026-04-27,2026-08-10,Discovered by shallow crawling official website domain xec.lmwpool.com. auto_source=official_site_crawl
bch.neonbchmining.org,3333,stratum+tcp,neonbchmining.org,BCH,SHA-256,Global,official,https://bch.neonbchmining.org/,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain bch.neonbchmining.org. auto_source=official_site_crawl
bch.neonbchmining.org,3336,stratum+tcp,neonbchmining.org,BCH,SHA-256,Global,official,https://bch.neonbchmining.org/,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain bch.neonbchmining.org. auto_source=official_site_crawl
bch.notababysittingpool.com,3335,stratum+tcp,notababysittingpool.com,BCH,SHA-256,Global,official,https://notababysittingpool.com/; https://notababysittingpool.com/bitcoincash/bch-connect.html,confirmed,active,2026-07-13,2026-07-13,Discovered by shallow crawling official website domain notababysittingpool.com. auto_source=official_site_crawl
bch.notababysittingpool.com,3336,stratum+tcp,notababysittingpool.com,BCH,SHA-256,Global,official,https://notababysittingpool.com/; https://notababysittingpool.com/bitcoincash/bch-connect.html,confirmed,active,2026-07-13,2026-07-13,Discovered by shallow crawling official website domain notababysittingpool.com. auto_source=official_site_crawl
aleo.ntminer.vip,6606,stratum+ssl,ntminerpool.com,ALEO,Aleo,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
aleo.ntminer.vip,6607,stratum+tcp,ntminerpool.com,ALEO,Aleo,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
aleo.ntminer.vip,6608,stratum+tcp,ntminerpool.com,ALEO,Aleo,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
alph.ntminer.vip,10608,stratum+tcp,ntminerpool.com,ALPH,Blake3,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
alph.ntminer.vip,10609,stratum+tcp,ntminerpool.com,ALPH,Blake3,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
alph.ntminer.vip,10699,stratum+ssl,ntminerpool.com,ALPH,Blake3,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
btc.ntminer.vip,11221,stratum+tcp,ntminerpool.com,BTC,SHA-256,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
btc.ntminer.vip,11222,stratum+ssl,ntminerpool.com,BTC,SHA-256,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
cfx.ntminer.vip,25050,stratum+ssl,ntminerpool.com,CFX,Octopus,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
etc.ntminer.vip,25555,stratum+ssl,ntminerpool.com,ETC,Etchash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
etc.ntminer.vip,27777,stratum+tcp,ntminerpool.com,ETC,Etchash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
etc.ntminer.vip,28888,stratum+ssl,ntminerpool.com,ETC,Etchash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
ethw.ntminer.vip,27070,stratum+ssl,ntminerpool.com,ETHW,Ethash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
ethw.ntminer.vip,27071,stratum+ssl,ntminerpool.com,ETHW,Ethash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
ethw.ntminer.vip,28081,stratum+tcp,ntminerpool.com,ETHW,Ethash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7101,stratum+ssl,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7102,stratum+ssl,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7103,stratum+ssl,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7688,stratum+ssl,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7777,stratum+tcp,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7878,stratum+tcp,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
kas.ntminer.vip,7888,stratum+tcp,ntminerpool.com,KAS,kHeavyHash,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
nexa.ntminer.vip,14699,stratum+ssl,ntminerpool.com,NEXA,NexaPoW,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
rvn.ntminer.vip,21010,stratum+ssl,ntminerpool.com,RVN,KawPoW,Global,official,https://ntminerpool.com/,confirmed,active,2026-04-21,2026-05-04,Discovered by shallow crawling official website domain ntminerpool.com. auto_source=official_site_crawl
rvn-us.pool2mine.net,7774,stratum+tcp,pool2mine.net,RVN,KawPoW,USA,official,https://rvn.pool2mine.net/connect.html,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rvn.pool2mine.net. auto_source=official_site_crawl
doge.asia.apool.io,3334,stratum+tcp,qubic.org,DOGE,Scrypt,Asia,official,https://doge-stats.qubic.org/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain doge-stats.qubic.org. auto_source=official_site_crawl
doge.qubic.li,12480,stratum+tcp,qubic.org,DOGE,Scrypt,Global,official,https://doge-stats.qubic.org/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain doge-stats.qubic.org. auto_source=official_site_crawl
bch-eu.solo-pool.org,3333,stratum+tcp,solo-pool.org,BCH,SHA-256,Europe,official,https://bch.solo-pool.org/connect.html,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain bch.solo-pool.org. auto_source=official_site_crawl
btc-eu.solo-pool.org,3334,stratum+tcp,solo-pool.org,BTC,SHA-256,Europe,official,https://btc.solo-pool.org/connect.html,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain btc.solo-pool.org. auto_source=official_site_crawl
bch.solofury.com,7070,stratum+tcp,solofury.com,BCH,SHA-256,Global,official,https://solofury.com/; https://solofury.com/#solo; https://solofury.com/#faq; https://solofury.com/pool/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain solofury.com. auto_source=official_site_crawl
btc.solofury.com,6060,stratum+tcp,solofury.com,BTC,SHA-256,Global,official,https://solofury.com/; https://solofury.com/#solo; https://solofury.com/#faq; https://solofury.com/pool/; https://solofury.com/faq/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain solofury.com. auto_source=official_site_crawl
xec.solofury.com,9090,stratum+tcp,solofury.com,XEC,SHA-256,Global,official,https://solofury.com/; https://solofury.com/#solo; https://solofury.com/#faq; https://solofury.com/pool/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain solofury.com. auto_source=official_site_crawl
bch.solopool.eu,3333,stratum+tcp,solopool.eu,BCH,SHA-256,Europe,official,https://solopool.eu/; https://solopool.eu/bch; https://solopool.eu/dgb,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain solopool.eu. auto_source=official_site_crawl
bch.solopool.eu,4333,stratum+tcp,solopool.eu,BCH,SHA-256,Europe,official,https://solopool.eu/bch,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain solopool.eu. auto_source=official_site_crawl
btc.solopool.eu,3337,stratum+tcp,solopool.eu,BTC,SHA-256,Europe,official,https://solopool.eu/; https://solopool.eu/bch; https://solopool.eu/dgb,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain solopool.eu. auto_source=official_site_crawl
xec.solopool.eu,3339,stratum+tcp,solopool.eu,XEC,SHA-256,Europe,official,https://solopool.eu/; https://solopool.eu/bch; https://solopool.eu/dgb,confirmed,active,2026-04-21,2026-06-08,Discovered by shallow crawling official website domain solopool.eu. auto_source=official_site_crawl
rvn.suprnova.cc,8888,stratum+tcp,suprnova.cc,RVN,KawPoW,Global,official,https://rvn.suprnova.cc/; https://rvn.suprnova.cc/index.php?page=statistics&action=pool; https://rvn.suprnova.cc/index.php?page=gettingstarted; https://rvn.suprnova.cc/index.php?page=about&action=pool,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rvn.suprnova.cc. auto_source=official_site_crawl
zec.suprnova.cc,3732,stratum+tcp,suprnova.cc,ZEC,Equihash,Global,official,https://zec.suprnova.cc/StartMining,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain zec.suprnova.cc. auto_source=official_site_crawl
zec.suprnova.cc,3733,stratum+tcp,suprnova.cc,ZEC,Equihash,Global,official,https://zec.suprnova.cc/StartMining,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain zec.suprnova.cc. auto_source=official_site_crawl
zec.suprnova.cc,3734,stratum+tcp,suprnova.cc,ZEC,Equihash,Global,official,https://zec.suprnova.cc/StartMining,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain zec.suprnova.cc. auto_source=official_site_crawl
bch.vargatech.net,3334,stratum+tcp,vargatech.net,BCH,SHA-256,Global,official,https://bch.vargatech.net/; https://bch.vargatech.net/#miners; https://bch.vargatech.net/#faq; https://bch.vargatech.net/#connect,confirmed,active,2026-08-10,2026-08-10,Discovered by shallow crawling official website domain bch.vargatech.net. auto_source=official_site_crawl
aleo.asia1.whalepool.com,42343,stratum+tcp,whalepool.com,ALEO,Aleo,Asia,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
aleo.eu1.whalepool.com,42343,stratum+tcp,whalepool.com,ALEO,Aleo,Europe,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
aleo.us1.whalepool.com,42343,stratum+tcp,whalepool.com,ALEO,Aleo,USA,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
alph.asia1.whalepool.com,13510,stratum+tcp,whalepool.com,ALPH,Blake3,Asia,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
alph.eu1.whalepool.com,13510,stratum+tcp,whalepool.com,ALPH,Blake3,Europe,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
alph.us1.whalepool.com,13510,stratum+tcp,whalepool.com,ALPH,Blake3,USA,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
kas.asia1.whalepool.com,15120,stratum+tcp,whalepool.com,KAS,kHeavyHash,Asia,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
kas.asia1.whalepool.com,15121,stratum+tcp,whalepool.com,KAS,kHeavyHash,Asia,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
kas.eu1.whalepool.com,15120,stratum+tcp,whalepool.com,KAS,kHeavyHash,Europe,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
kas.eu1.whalepool.com,15121,stratum+tcp,whalepool.com,KAS,kHeavyHash,Europe,official,https://www.whalepool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain whalepool.com. auto_source=official_site_crawl
